id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
87660050,2021/07/09 5:39 PM CDT,7/9/21,2021-07-09 22:39:00 UTC,Central Time (US & Canada),3314770,calebhelsel,2021-07-19 02:21:44 UTC,2021-07-19 02:30:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87660050,https://inaturalist-open-data.s3.amazonaws.com/photos/144518014/medium.jpeg,,,,1,0,FALSE,,"Willcox, AZ 85643, USA",32.23396319,-109.8264156,2,2,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
87660260,2021/07/11 8:35 AM CDT,7/11/21,2021-07-11 13:35:00 UTC,Central Time (US & Canada),3314770,calebhelsel,2021-07-19 02:22:47 UTC,2021-07-19 02:30:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/87660260,https://inaturalist-open-data.s3.amazonaws.com/photos/144524518/medium.jpeg,,,,1,0,FALSE,,"Cochise County, AZ, USA",31.90461613,-109.1559513,2,2,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
88094583,Fri Jul 16 2021 10:41:52 GMT-0700 (PDT),7/16/21,2021-07-16 17:41:52 UTC,Pacific Time (US & Canada),2540801,thehumuhumu,2021-07-22 07:17:04 UTC,2021-07-22 09:01:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88094583,https://inaturalist-open-data.s3.amazonaws.com/photos/145312513/medium.jpg,,,,1,0,FALSE,3,"Reception Garden, Tucson, AZ, US",32.24852991,-110.9085391,174,174,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
88596941,Sun Jul 25 2021 11:11:46 GMT-0700 (MST),7/25/21,2021-07-25 18:11:46 UTC,Arizona,146492,lonniepilkington,2021-07-25 20:15:31 UTC,2021-08-18 17:12:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88596941,https://inaturalist-open-data.s3.amazonaws.com/photos/146194153/medium.jpg,,,,2,0,FALSE,3,"Grand Canyon National Park South Rim, Grand Canyon, AZ, US",36.05737933,-112.1384765,80,80,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
88823938,Tue Jul 27 2021 08:01:23 GMT-0700 (MST),7/27/21,2021-07-27 14:01:23 UTC,Mountain Time (US & Canada),770371,janeyd,2021-07-27 15:07:11 UTC,2021-07-27 22:42:41 UTC,research,,https://www.inaturalist.org/observations/88823938,https://static.inaturalist.org/photos/146605659/medium.jpg,,,On Desert Willow,2,0,FALSE,3,"S Yell Ln, Hereford, AZ, US",31.4084926,-110.1066071,22,22,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
88903066,7/27/21 8:07,7/27/21,2021-07-27 15:07:38 UTC,Arizona,2748928,aprilcolburn,2021-07-28 03:39:39 UTC,2021-07-31 19:52:37 UTC,research,,https://www.inaturalist.org/observations/88903066,https://static.inaturalist.org/photos/146747949/medium.jpeg,,,,1,0,FALSE,2,"Show Low, AZ 85901, USA",34.349855,-109.9902916,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
89143546,2021/07/29 6:00 PM MST,7/29/21,2021-07-30 01:00:00 UTC,Arizona,4391078,filix,2021-07-30 02:11:30 UTC,2021-07-30 02:55:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89143546,https://inaturalist-open-data.s3.amazonaws.com/photos/147175005/medium.jpg,,,"On Asclepias linaria in pollinator garden, a registered Monarch Way Station
",1,0,FALSE,,"Oracle, AZ 85623, USA",32.60983333,-110.7626333,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
89526847,Sun Aug 01 2021 08:59:50 GMT -0700 (MST),8/1/21,2021-08-01 15:59:50 UTC,Arizona,4798793,veronicarussell,2021-08-01 19:13:21 UTC,2021-08-02 01:02:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89526847,https://inaturalist-open-data.s3.amazonaws.com/photos/147851229/medium.jpeg,,,,2,0,FALSE,333,Show Low,34.31336975,-109.9807205,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
89603324,2021/07/28 4:26 PM CDT,7/28/21,2021-07-28 21:26:00 UTC,Central Time (US & Canada),917650,benzerante,2021-08-02 05:30:32 UTC,2021-08-02 07:08:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89603324,https://inaturalist-open-data.s3.amazonaws.com/photos/147987381/medium.jpeg,,,,1,0,FALSE,,United States,31.95649444,-109.1016524,1841,29173,obscured,,TRUE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
89709651,8/2/21 12:47,8/2/21,2021-08-02 19:47:52 UTC,Arizona,776934,stephanieschneider,2021-08-02 23:13:03 UTC,2021-08-02 23:21:06 UTC,research,,https://www.inaturalist.org/observations/89709651,https://static.inaturalist.org/photos/148172125/medium.jpeg,,,,1,0,FALSE,2,"Patagonia, AZ 85624, USA",31.65919697,-110.715767,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
90720792,2021/08/10 9:38 AM MST,8/10/21,2021-08-10 16:38:00 UTC,Arizona,3341074,jameswittke,2021-08-11 00:07:20 UTC,2021-08-11 00:48:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90720792,https://inaturalist-open-data.s3.amazonaws.com/photos/149962015/medium.jpeg,,,,1,0,FALSE,,"Coconino County, AZ, USA",35.11279088,-111.6915905,15,15,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
90803770,Wed Aug 11 2021 11:20:39 GMT-0700 (MST),8/11/21,2021-08-11 17:20:39 UTC,Mountain Time (US & Canada),737967,pachycolin,2021-08-11 18:21:03 UTC,2021-08-13 02:26:49 UTC,research,,https://www.inaturalist.org/observations/90803770,https://static.inaturalist.org/photos/150105472/medium.jpg,,,,1,0,FALSE,3,"E Camino Bosque, Tucson, AZ, US",32.31360333,-110.8829417,10,10,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91022543,2021/08/12 12:15 PM MST,8/12/21,2021-08-12 19:15:00 UTC,Arizona,79967,buffalobeal,2021-08-13 18:01:48 UTC,2021-08-13 20:10:07 UTC,research,CC0,https://www.inaturalist.org/observations/91022543,https://inaturalist-open-data.s3.amazonaws.com/photos/150492740/medium.jpeg,,,we seem to have a bumper crop of monarchs this year,1,0,FALSE,,"Appleton Whittell Research Ranch of The National Audubon Scoiety, Elgin, Santa Cruz County, AZ, USA",31.59997167,-110.5367283,2,2,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91031122,Fri Aug 13 2021 11:08:23 GMT-0700 (MST),8/13/21,2021-08-13 17:08:23 UTC,Mountain Time (US & Canada),1424273,paulswitzer,2021-08-13 19:23:08 UTC,2021-08-13 20:08:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91031122,https://inaturalist-open-data.s3.amazonaws.com/photos/150512744/medium.jpg,,,,1,0,FALSE,3,"Reception Garden, Tucson, AZ, US",32.24817833,-110.9081633,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91106599,Fri Aug 13 2021 08:53:46 GMT-0700 (MST),8/13/21,2021-08-13 14:53:46 UTC,Mountain Time (US & Canada),486973,bobnieman,2021-08-14 12:29:45 UTC,2021-08-14 12:30:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/91106599,https://inaturalist-open-data.s3.amazonaws.com/photos/150647396/medium.jpg,,,,1,0,FALSE,3,"Pima County, US-AZ, US",32.37277947,-110.6932764,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91121453,8/11/21 9:49,8/11/21,2021-08-11 09:49:37 UTC,UTC,4093872,patrick_yoon,2021-08-14 14:50:12 UTC,2021-08-15 11:00:04 UTC,research,,https://www.inaturalist.org/observations/91121453,https://static.inaturalist.org/photos/150674189/medium.jpeg,,,Caterpillar on milkweed,1,0,FALSE,2,"Tucson, AZ 85747, USA",32.13932484,-110.654086,791,791,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
91204492,Sat Aug 14 2021 13:12:09 GMT-0700 (MST),8/14/21,2021-08-14 19:12:09 UTC,Mountain Time (US & Canada),2076492,finnegan-thenaturalist,2021-08-15 01:36:10 UTC,2021-12-15 23:16:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91204492,https://inaturalist-open-data.s3.amazonaws.com/photos/150823574/medium.jpg,,,Finally found the caterpillars ,2,0,FALSE,3,"Fort Huachuca, Sierra Vista, AZ, US",31.47952517,-110.3621771,7643,7643,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91282033,Sun Aug 15 2021 09:26:13 GMT-0700 (MST),8/15/21,2021-08-15 15:26:13 UTC,Mountain Time (US & Canada),4847651,loganphillips,2021-08-15 16:45:49 UTC,2021-08-15 17:24:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91282033,https://inaturalist-open-data.s3.amazonaws.com/photos/150962721/medium.jpg,,,On Asclepias linearia. (Laying eggs hopefully!),1,0,FALSE,3,"Pima County, US-AZ, US",32.2203249,-110.9881857,12,29120,obscured,,TRUE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91451060,8/15/21 10:23,8/15/21,2021-08-15 17:23:51 UTC,Arizona,776934,stephanieschneider,2021-08-16 20:24:41 UTC,2021-08-16 23:51:14 UTC,research,,https://www.inaturalist.org/observations/91451060,https://static.inaturalist.org/photos/151271557/medium.jpeg,,,,1,0,FALSE,2,"Patagonia, AZ 85624, USA",31.65848963,-110.7160403,371,371,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
91482656,Mon Aug 16 2021 18:10:09 GMT-0700 (MST),8/16/21,2021-08-17 01:10:09 UTC,Arizona,1080973,conorflynn,2021-08-17 01:46:49 UTC,2021-09-01 22:47:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91482656,https://inaturalist-open-data.s3.amazonaws.com/photos/151329677/medium.jpg,,,Here is an observation from a few days later:  https://www.inaturalist.org/observations/93307419,2,0,FALSE,3,"Summit Pointe Dr, Prescott, AZ, US",34.53100334,-112.46885,20,20,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91542617,8/17/21 9:09,8/17/21,2021-08-17 16:09:35 UTC,Arizona,2229968,joanneandyhogan,2021-08-17 16:12:52 UTC,2021-10-08 20:53:41 UTC,research,,https://www.inaturalist.org/observations/91542617,https://static.inaturalist.org/photos/151441497/medium.jpeg,,,,3,1,FALSE,2,"Catalina Citrus Estates, Oro Valley, AZ 85704, USA",32.33964052,-110.9810771,6,6,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91659596,2021/08/04 4:00 PM PDT,8/4/21,2021-08-04 23:00:00 UTC,Pacific Time (US & Canada),10201,edwardrooks,2021-08-18 18:07:01 UTC,2021-08-19 01:45:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91659596,https://inaturalist-open-data.s3.amazonaws.com/photos/151652405/medium.jpeg,,,,1,0,FALSE,,"Canyon View Cottage, W Pogo Hill, Portal, AZ 85632, USA",31.8810571,-109.2039411,195,195,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91701780,2021/08/18 10:03 AM MDT,8/18/21,2021-08-18 16:03:00 UTC,Mountain Time (US & Canada),4104749,markotnes,2021-08-19 02:02:23 UTC,2021-08-19 02:09:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91701780,https://inaturalist-open-data.s3.amazonaws.com/photos/151726391/medium.jpeg,,,,1,0,FALSE,,"Santa Cruz County, AZ, USA",31.49851938,-110.70323,8,8,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
91796270,8/15/21 10:50,8/15/21,2021-08-15 17:50:31 UTC,Arizona,2222521,alyssamagliaro,2021-08-19 23:33:43 UTC,2021-08-19 23:38:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91796270,https://inaturalist-open-data.s3.amazonaws.com/photos/151897875/medium.jpeg,,,,1,0,FALSE,2,"Pima County, US-AZ, US",32.36594098,-110.9053363,186,29120,obscured,,TRUE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
91988116,2021/08/18 1:17 PM MST,8/18/21,2021-08-18 20:17:00 UTC,Arizona,1865133,tomhorton,2021-08-21 17:24:32 UTC,2021-08-22 13:16:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91988116,https://inaturalist-open-data.s3.amazonaws.com/photos/152236325/medium.jpeg,,,,2,0,FALSE,,"Santa Cruz County, AZ, USA",31.39893764,-111.0892913,15,15,,,FALSE,,,Danaid wędrowny,Danaus plexippus,Monarch,Insecta,48662
92311646,Mon Aug 23 2021 15:55:16 GMT-0700 (MST),8/23/21,2021-08-23 22:55:16 UTC,Arizona,65660,eric_hough,2021-08-24 01:56:22 UTC,2021-08-24 02:21:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92311646,https://inaturalist-open-data.s3.amazonaws.com/photos/152830412/medium.jpg,,,,2,0,FALSE,3,"Navajo County, US-AZ, US",34.23945537,-110.0252066,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92427077,2021/08/24 1:05 PM MST,8/24/21,2021-08-24 20:05:00 UTC,Arizona,481399,desertharrier,2021-08-25 02:29:08 UTC,2021-08-25 02:44:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92427077,https://inaturalist-open-data.s3.amazonaws.com/photos/153038001/medium.jpeg,,,,1,0,FALSE,,"Canoa Ranch, AZ, USA",31.79498561,-111.0151907,31,31,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92578482,Thu Aug 26 2021 08:31:04 GMT-0700 (MST),8/26/21,2021-08-26 14:31:04 UTC,Mountain Time (US & Canada),1110074,magnusmaynard,2021-08-26 15:31:22 UTC,2021-08-26 15:47:17 UTC,research,,https://www.inaturalist.org/observations/92578482,https://static.inaturalist.org/photos/153308362/medium.jpg,,,,1,0,FALSE,3,"E Paseo San Rosendo, Tucson, AZ, US",32.09817267,-110.7817318,44,44,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92747321,Fri Aug 27 2021 17:57:37 GMT -0700 (MST),8/27/21,2021-08-27 23:57:37 UTC,Mountain Time (US & Canada),796231,shan7on,2021-08-28 05:45:18 UTC,2021-08-28 13:05:20 UTC,research,,https://www.inaturalist.org/observations/92747321,https://static.inaturalist.org/photos/153617205/medium.jpeg,,,,1,0,FALSE,333,Tucson,32.53057098,-110.8873596,76,76,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92835627,Sat Aug 28 2021 13:03:55 GMT-0700 (MST),8/28/21,2021-08-28 19:03:55 UTC,Mountain Time (US & Canada),3919749,hyrumbaker,2021-08-28 21:45:51 UTC,2021-08-29 05:08:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92835627,https://inaturalist-open-data.s3.amazonaws.com/photos/153771341/medium.jpg,,,3 caterpillars in a patch of Asclepias subverticillata,2,0,FALSE,3,"N First St E, Snowflake, AZ, US",34.51643833,-110.076575,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92842037,8/28/21 10:28,8/28/21,2021-08-28 17:28:07 UTC,Arizona,4013938,melissa_mundt,2021-08-28 22:46:12 UTC,2021-08-29 04:51:24 UTC,research,,https://www.inaturalist.org/observations/92842037,https://static.inaturalist.org/photos/153783805/medium.jpeg,,,,2,0,FALSE,2,"Mt Lemmon, AZ 85619, USA",32.413536,-110.741651,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
92842089,2021/08/26 8:40 AM HST,8/26/21,2021-08-26 18:40:00 UTC,Hawaii,2484163,juniperhops,2021-08-28 22:46:49 UTC,2021-08-29 04:51:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92842089,https://inaturalist-open-data.s3.amazonaws.com/photos/153780796/medium.jpeg,,,,2,0,FALSE,,"Santa Cruz County, AZ, USA",31.3986992,-111.089077,61,61,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92870270,Sat Aug 28 2021 15:49:01 GMT-0700 (MST),8/28/21,2021-08-28 21:49:01 UTC,Mountain Time (US & Canada),3919749,hyrumbaker,2021-08-29 04:37:45 UTC,2021-08-29 07:24:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92870270,https://inaturalist-open-data.s3.amazonaws.com/photos/153839042/medium.jpg,,,lots of caterpillars (like 12) in a nice large area (like 1.5 meters square) of Asclepias subverticillata,1,0,FALSE,3,"W Reidhead Ave, Snowflake, AZ, US",34.55947833,-110.0940333,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92933710,8/28/21 15:19,8/28/21,2021-08-28 15:19:42 UTC,UTC,762929,beacooley,2021-08-29 17:29:18 UTC,2021-08-29 18:31:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/92933710,https://inaturalist-open-data.s3.amazonaws.com/photos/153949965/medium.jpeg,,,,2,0,FALSE,2,"Flagstaff, AZ 86004, USA",35.29611111,-111.5522222,,,,,FALSE,,,mariposa monarca,Danaus plexippus,Monarch,Insecta,48662
92949115,2021/08/29 9:04 AM MST,8/29/21,2021-08-29 16:04:00 UTC,Arizona,2816616,mpoinat,2021-08-29 19:18:25 UTC,2021-08-29 21:05:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/92949115,https://inaturalist-open-data.s3.amazonaws.com/photos/153970010/medium.jpeg,,,,2,0,FALSE,,"Pima, Arizona, United States",32.31510333,-110.8109517,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
92989242,Sun Aug 29 2021 17:33:09 GMT -0700 (MST),8/29/21,2021-08-29 23:33:09 UTC,Mountain Time (US & Canada),2593688,tonyfigueroa,2021-08-30 00:33:17 UTC,2021-08-30 00:33:43 UTC,research,,https://www.inaturalist.org/observations/92989242,https://static.inaturalist.org/photos/154049098/medium.jpeg,,,,1,0,FALSE,333,Tucson,32.1955986,-110.7889328,65,65,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93004076,Sun Aug 29 2021 15:04:20 GMT-0700 (MST),8/29/21,2021-08-29 21:04:20 UTC,Mountain Time (US & Canada),3919749,hyrumbaker,2021-08-30 03:26:25 UTC,2021-08-30 05:37:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93004076,https://inaturalist-open-data.s3.amazonaws.com/photos/154077477/medium.jpg,,,,1,0,FALSE,3,"W Reidhead Ave, Snowflake, AZ, US",34.5593866,-110.0941511,19,19,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93007557,Sun Aug 29 2021 14:05:49 GMT-0700 (MST),8/29/21,2021-08-29 20:05:49 UTC,Mountain Time (US & Canada),3184750,court_rae,2021-08-30 04:11:22 UTC,2021-08-30 05:26:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93007557,https://inaturalist-open-data.s3.amazonaws.com/photos/154083604/medium.jpg,,,,1,0,FALSE,3,"Coronado National Forest, Mount Lemmon, AZ, US",32.436345,-110.763655,6,6,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93013265,2021/08/29 6:10 PM MST,8/29/21,2021-08-30 01:10:00 UTC,Arizona,4040045,dumplingbug,2021-08-30 06:04:31 UTC,2021-08-30 07:32:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93013265,https://inaturalist-open-data.s3.amazonaws.com/photos/154093640/medium.jpg,,,,1,0,FALSE,,"Flowing Wells, AZ, USA",32.29939681,-111.0137119,11,11,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93079211,Mon Aug 30 2021 09:04:26 GMT-0700 (MST),8/30/21,2021-08-30 15:04:26 UTC,Mountain Time (US & Canada),20834,entomo-logic,2021-08-30 20:45:22 UTC,2021-08-31 02:26:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93079211,https://inaturalist-open-data.s3.amazonaws.com/photos/154267018/medium.jpg,,,,1,0,FALSE,3,"Tumacácori National Historical Park, Carmen, AZ, US",31.56775,-111.051225,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93107377,Mon Aug 30 2021 08:51:38 GMT-0700 (MST),8/30/21,2021-08-30 14:51:38 UTC,Mountain Time (US & Canada),20834,entomo-logic,2021-08-31 01:42:21 UTC,2021-08-31 02:46:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93107377,https://inaturalist-open-data.s3.amazonaws.com/photos/154267077/medium.jpg,,,,2,0,FALSE,3,"Tumacácori National Historical Park, Carmen, AZ, US",31.567845,-111.0512305,5,5,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93167930,Tue Aug 31 2021 07:37:24 GMT-0700 (MST),8/31/21,2021-08-31 13:37:24 UTC,Mountain Time (US & Canada),1340168,mrgeeze,2021-08-31 16:55:49 UTC,2021-08-31 17:50:18 UTC,research,,https://www.inaturalist.org/observations/93167930,https://static.inaturalist.org/photos/154376280/medium.jpg,,,,1,0,FALSE,3,"Coronado National Forest, Tucson, AZ, US",32.31337167,-110.811645,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93206155,8/31/21 8:51,8/31/21,2021-08-31 15:51:56 UTC,Arizona,1279898,aeriebee,2021-08-31 23:19:03 UTC,2021-09-01 00:32:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93206155,https://inaturalist-open-data.s3.amazonaws.com/photos/154446337/medium.jpeg,,,,2,0,FALSE,2,"Maricopa County, US-AZ, US",33.34336649,-112.4818149,8,28984,obscured,,TRUE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
93273875,Wed Sep 01 2021 10:18:51 GMT-0700 (MST),9/1/21,2021-09-01 16:18:51 UTC,Mountain Time (US & Canada),114186,christinerobie,2021-09-01 17:19:27 UTC,2021-09-01 17:50:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93273875,https://inaturalist-open-data.s3.amazonaws.com/photos/154568403/medium.jpg,,,,1,0,FALSE,3,"E Huppenthal Blvd, Vail, AZ, US",32.06404115,-110.697751,6,6,,,FALSE,,,Danaid wędrowny,Danaus plexippus,Monarch,Insecta,48662
93307419,Mon Aug 23 2021 08:10:31 GMT-0700 (MST),8/23/21,2021-08-23 15:10:31 UTC,Arizona,1080973,conorflynn,2021-09-01 22:46:05 UTC,2021-09-01 22:53:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93307419,https://inaturalist-open-data.s3.amazonaws.com/photos/154629168/medium.jpg,,,,1,0,FALSE,3,"S Montezuma St, Prescott, AZ, US",34.53096167,-112.4689867,19,19,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93385745,Thu Sep 02 2021 10:43:54 GMT -0700 (MST),9/2/21,2021-09-02 16:43:54 UTC,Mountain Time (US & Canada),1850083,hylac,2021-09-02 17:52:51 UTC,2021-09-02 20:53:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93385745,https://inaturalist-open-data.s3.amazonaws.com/photos/154808181/medium.jpeg,,,,1,0,FALSE,333,Pima,32.89423752,-109.8297272,,,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93421466,2021/09/02 8:29 AM MST,9/2/21,2021-09-02 15:29:00 UTC,Arizona,1047605,blisowsky,2021-09-02 23:33:16 UTC,2021-09-03 00:01:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93421466,https://inaturalist-open-data.s3.amazonaws.com/photos/154835836/medium.jpeg,,,,1,0,FALSE,,"Tubac, AZ, USA",31.61333863,-111.0406027,194,194,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93475609,Fri Sep 03 2021 07:46:34 GMT-0700 (MST),9/3/21,2021-09-03 13:46:34 UTC,Mountain Time (US & Canada),493312,bonniebehan,2021-09-03 14:59:22 UTC,2021-09-03 16:06:57 UTC,research,,https://www.inaturalist.org/observations/93475609,https://static.inaturalist.org/photos/154932934/medium.jpg,,,Monarch caterpillar found on milkweed,1,0,FALSE,3,"E Adams St, Tucson, AZ, US",32.24101667,-110.9587467,14,14,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93512751,2021/08/25 9:08 AM MST,8/25/21,2021-08-25 16:08:00 UTC,Arizona,79967,buffalobeal,2021-09-03 20:35:43 UTC,2021-09-03 20:56:46 UTC,research,CC0,https://www.inaturalist.org/observations/93512751,https://inaturalist-open-data.s3.amazonaws.com/photos/154995011/medium.jpeg,,,,1,0,FALSE,,"Appleton Whittell Research Ranch of The National Audubon Scoiety, Elgin, Santa Cruz County, AZ, USA",31.60752333,-110.5150133,2,2,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93512755,2021/08/26 10:23 AM MST,8/26/21,2021-08-26 17:23:00 UTC,Arizona,79967,buffalobeal,2021-09-03 20:35:44 UTC,2021-09-03 20:56:44 UTC,research,CC0,https://www.inaturalist.org/observations/93512755,https://inaturalist-open-data.s3.amazonaws.com/photos/154995116/medium.jpeg,,,,1,0,FALSE,,"Appleton Whittell Research Ranch of The National Audubon Scoiety, Elgin, Santa Cruz County, AZ, USA",31.58037167,-110.5206733,2,2,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93512769,2021/09/01 2:05 PM MST,9/1/21,2021-09-01 21:05:00 UTC,Arizona,79967,buffalobeal,2021-09-03 20:35:48 UTC,2021-09-03 23:39:52 UTC,research,CC0,https://www.inaturalist.org/observations/93512769,https://inaturalist-open-data.s3.amazonaws.com/photos/154995197/medium.jpeg,,,,2,0,FALSE,,"Appleton Whittell Research Ranch of The National Audubon Scoiety, Elgin, Santa Cruz County, AZ, USA",31.59030021,-110.506797,2,2,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93520772,9/3/21 13:54,9/3/21,2021-09-03 20:54:03 UTC,Arizona,2640247,cactusrotisserie,2021-09-03 21:51:33 UTC,2021-09-03 23:35:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93520772,https://inaturalist-open-data.s3.amazonaws.com/photos/155012322/medium.jpeg,,,,2,0,FALSE,2,"Benson, AZ 85602, USA",31.83324765,-110.3465281,25,25,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
93650984,Sat Sep 04 2021 16:23:05 GMT-0700 (MST),9/4/21,2021-09-04 22:23:05 UTC,Mountain Time (US & Canada),533383,nsteele,2021-09-04 23:24:25 UTC,2021-09-04 23:28:34 UTC,research,,https://www.inaturalist.org/observations/93650984,https://static.inaturalist.org/photos/155245847/medium.jpg,,,,1,0,FALSE,3,"Prescott National Forest, Cottonwood, AZ, US",34.70294167,-112.0239555,4,4,,,FALSE,,,Monarch,Danaus plexippus,Monarch,Insecta,48662
93677763,9/4/21 14:01,9/4/21,2021-09-04 21:01:52 UTC,Arizona,248870,birdgal24,2021-09-05 04:35:30 UTC,2021-09-05 09:42:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93677763,https://inaturalist-open-data.s3.amazonaws.com/photos/155296619/medium.jpeg,,,,1,0,FALSE,2,"Patagonia, AZ 85624, USA",31.53913,-110.760942,,,,,FALSE,gps,gps,Monarch,Danaus plexippus,Monarch,Insecta,48662
